"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"30-Apr-2020","    29078.45","    29078.45","    28460.05","    28669.30","       65338853","         4467.92"
"04-May-2020","    28197.45","    28235.45","    27544.75","    27599.00","       74361350","         4647.32"
"05-May-2020","    27815.70","    28011.75","    27065.85","    27138.60","       65780211","         3698.67"
"06-May-2020","    27061.50","    27062.10","    26373.95","    26630.20","      101493046","         4183.35"
"07-May-2020","    26402.25","    26445.10","    25984.00","    26254.55","      236904193","        38001.24"
"08-May-2020","    26809.40","    26809.40","    26598.05","    26759.80","       65277326","         5603.39"
"11-May-2020","    26895.65","    27149.05","    26608.20","    26667.80","       50403534","         4289.03"
"12-May-2020","    26571.05","    26913.65","    26321.90","    26857.15","       53361288","         4988.38"
"13-May-2020","    27761.90","    27765.90","    26680.75","    26746.50","       56803279","         4676.11"
"14-May-2020","    26618.10","    27090.80","    26587.00","    26933.65","       65530916","         5089.02"
"15-May-2020","    26969.40","    27028.95","    26795.85","    26958.65","       54811702","         3759.54"
"18-May-2020","    27057.50","    27092.50","    26653.95","    26694.65","       59539266","         4178.91"
"19-May-2020","    26895.20","    26987.65","    26731.45","    26895.75","       49736991","         3203.66"
"20-May-2020","    26995.10","    27428.25","    26935.65","    27290.35","       50600732","         2921.40"
"21-May-2020","    27366.50","    27967.00","    27207.45","    27887.10","       91935088","         4381.52"
"22-May-2020","    27843.25","    28051.25","    27658.10","    27786.10","       68203306","         3646.08"
"26-May-2020","    28071.70","    28403.75","    27957.60","    28122.30","       88109568","         4245.60"
"27-May-2020","    28226.25","    28296.10","    27742.25","    28222.40","       51946214","         3039.78"
"28-May-2020","    28223.10","    28524.25","    28096.75","    28451.60","       63838520","         4212.94"
"29-May-2020","    28374.75","    29384.90","    28297.90","    29296.95","      158631717","         9786.40"
"01-Jun-2020","    29579.45","    30023.35","    29483.50","    29571.30","       69900757","         4447.81"
"02-Jun-2020","    29751.55","    29752.05","    29326.20","    29359.85","       44818763","         2760.05"
"03-Jun-2020","    29704.10","    29887.80","    29431.50","    29527.00","       52614359","         4468.22"
"04-Jun-2020","    29573.25","    29725.15","    29311.30","    29621.55","       44781238","         2804.16"
"05-Jun-2020","    29789.35","    29802.75","    29428.25","    29542.00","       39218958","         2824.18"
"08-Jun-2020","    29891.30","    29891.30","    29447.55","    29502.15","       47190168","         3174.02"
"09-Jun-2020","    29507.25","    30117.65","    29455.05","    29524.90","       67577739","         3397.43"
"10-Jun-2020","    29645.20","    29770.75","    29379.90","    29503.20","       48134327","         2517.49"
"11-Jun-2020","    29552.10","    29698.95","    29045.65","    29092.45","       40953084","         2515.27"
"12-Jun-2020","    28356.65","    29227.25","    28319.10","    29145.60","       50796438","         3070.28"
"15-Jun-2020","    29187.50","    29215.85","    28591.15","    28701.80","       46194485","         2626.53"
"16-Jun-2020","    29081.20","    29103.30","    28349.00","    28575.35","       51030891","         2850.98"
"17-Jun-2020","    28517.90","    28673.85","    28384.70","    28431.75","       41710967","         2335.12"
"18-Jun-2020","    28402.30","    28730.20","    28393.80","    28648.70","       45432001","         2330.64"
"19-Jun-2020","    28784.10","    28816.85","    28592.45","    28709.45","       59057453","         3420.96"
"22-Jun-2020","    28961.05","    29058.20","    28718.95","    28865.45","       51163839","         2474.24"
"23-Jun-2020","    28993.35","    29452.05","    28923.05","    29355.20","       56744985","         3490.97"
"24-Jun-2020","    29568.20","    29942.70","    29433.60","    29487.40","       79281997","         3539.00"
"25-Jun-2020","    29378.25","    30174.60","    29338.35","    30113.25","      101089409","         4778.15"
"26-Jun-2020","    30369.75","    30505.15","    29655.50","    29757.05","       94831983","         3542.15"
"29-Jun-2020","    30035.30","    30168.35","    29820.20","    29971.65","      113894850","         4115.91"
"30-Jun-2020","    30170.45","    30219.80","    30019.75","    30063.25","       70668065","         3456.56"
"01-Jul-2020","    30093.90","    30286.10","    29983.65","    30232.50","       61624757","         2630.52"
"02-Jul-2020","    30352.50","    30399.70","    30136.50","    30316.20","       60014284","         2625.83"
"03-Jul-2020","    30501.95","    30632.30","    30428.35","    30529.10","       57187574","         2528.14"
"06-Jul-2020","    30724.80","    30736.50","    30566.60","    30647.65","       56527182","         2527.16"
"07-Jul-2020","    30772.85","    30797.25","    30420.75","    30518.20","       59860232","         2974.75"
"08-Jul-2020","    30574.25","    30919.10","    30402.75","    30773.90","       51567719","         3243.91"
"09-Jul-2020","    30785.70","    30891.40","    30581.45","    30671.75","       39786405","         2352.95"
"10-Jul-2020","    30618.20","    30860.55","    30575.75","    30821.15","       36864480","         2537.74"
"13-Jul-2020","    31011.90","    31283.15","    30977.15","    31214.90","       42666375","         3156.21"
"14-Jul-2020","    31192.35","    31305.65","    30848.30","    30932.85","       37205261","         2187.65"
"15-Jul-2020","    31038.10","    31236.45","    30978.30","    31140.45","       44227840","         2571.69"
"16-Jul-2020","    31195.15","    31246.20","    30633.70","    31182.35","       39586709","         2769.73"
"17-Jul-2020","    31217.30","    31528.40","    31191.50","    31439.30","       39264408","         3947.37"
"20-Jul-2020","    31571.40","    31598.60","    31284.05","    31536.35","       37452764","         3585.29"
"21-Jul-2020","    31626.80","    31708.00","    31240.90","    31280.25","       48250528","         3277.19"
"22-Jul-2020","    31420.85","    31422.30","    30946.35","    31051.60","       58426954","         3966.77"
"23-Jul-2020","    31177.90","    31326.45","    31052.40","    31101.90","       54206420","         3074.55"
"24-Jul-2020","    31009.95","    31138.55","    30653.40","    31018.85","       80399286","         3673.39"
"27-Jul-2020","    31129.45","    31183.15","    30708.20","    30819.75","       42846932","         2254.90"
"28-Jul-2020","    30891.00","    31047.10","    30764.30","    30910.90","       47078774","         2519.07"
"29-Jul-2020","    30818.10","    31139.75","    30816.40","    30948.50","       43005172","         3484.08"
"30-Jul-2020","    31104.45","    31134.55","    30582.75","    30696.40","       39765129","         2687.68"
"31-Jul-2020","    30734.80","    31032.55","    30677.65","    30872.45","       39156532","         2465.35"
"03-Aug-2020","    30892.80","    30985.00","    30674.45","    30759.80","       31101220","         1970.93"
"04-Aug-2020","    30903.50","    31059.45","    30782.85","    30901.65","       40672518","         2579.97"
"05-Aug-2020","    31050.30","    31090.10","    30728.50","    30863.60","       85517874","         3693.94"
"06-Aug-2020","    31010.25","    31326.85","    30926.25","    31287.60","       46808207","         2767.64"
"07-Aug-2020","    31329.65","    31597.00","    31209.00","    31490.60","       69952396","         3867.27"
"10-Aug-2020","    31597.05","    31791.70","    31584.65","    31621.75","       48164023","         2633.12"
"11-Aug-2020","    31730.10","    32155.50","    31725.60","    31767.75","       82198272","         3078.01"
"12-Aug-2020","    31690.30","    31723.45","    31537.90","    31636.70","       41031436","         2085.32"
"13-Aug-2020","    31680.80","    31867.80","    31441.10","    31668.15","       48597230","         2567.34"
"14-Aug-2020","    31763.35","    31828.80","    31115.50","    31237.95","       51162508","         2435.25"
"17-Aug-2020","    31428.95","    31600.00","    31179.05","    31545.15","       29580884","         1988.58"
"18-Aug-2020","    31626.75","    31762.65","    31559.70","    31726.15","       30234921","         2094.05"
"19-Aug-2020","    31738.45","    31911.25","    31548.60","    31586.05","       32271639","         1989.21"
"20-Aug-2020","    31445.60","    31556.35","    31307.10","    31439.90","       32399851","         1970.91"
"21-Aug-2020","    31690.25","    31724.15","    31563.40","    31604.40","       30990640","         1865.49"
"24-Aug-2020","    31692.25","    31799.40","    31606.80","    31642.00","       32498639","         2431.88"
"25-Aug-2020","    31700.65","    31724.40","    31394.00","    31460.30","       31125667","         2004.86"
"26-Aug-2020","    31528.00","    31536.20","    31313.65","    31408.45","       41957471","         2435.69"
"27-Aug-2020","    31602.05","    31636.60","    31277.10","    31314.45","       61728229","         2751.80"
"28-Aug-2020","    31410.80","    31451.30","    31203.70","    31253.45","       52707865","         2647.32"
"31-Aug-2020","    31457.85","    31457.85","    30475.85","    30595.15","      126435123","         4838.00"
"01-Sep-2020","    30727.50","    31130.85","    30525.30","    30988.15","       61292900","         2796.04"
"02-Sep-2020","    31099.40","    31248.35","    30942.25","    31084.35","       42533239","         2875.26"
"03-Sep-2020","    31155.60","    31346.95","    31100.70","    31316.85","       45238628","         3093.41"
"04-Sep-2020","    30969.80","    31156.25","    30769.10","    30828.65","       60593264","         2723.53"
"07-Sep-2020","    30897.70","    31053.25","    30407.85","    31003.85","       50948337","         2544.44"
"08-Sep-2020","    31001.65","    31052.65","    30748.40","    30818.45","       41681915","         2213.52"
"09-Sep-2020","    30534.60","    30678.10","    30461.00","    30633.60","       45838428","         2377.90"
"10-Sep-2020","    30757.15","    30824.00","    30578.95","    30778.75","       33547489","         2068.62"
"11-Sep-2020","    30736.50","    31023.00","    30730.55","    30972.25","       40985552","         2887.79"
"14-Sep-2020","    31151.85","    31153.80","    30669.25","    30760.50","       47903562","         2327.54"
"15-Sep-2020","    30846.25","    30866.60","    30617.90","    30712.20","       44767543","         1961.46"
"16-Sep-2020","    30748.30","    30865.90","    30670.05","    30837.55","       67774629","         2809.24"
"17-Sep-2020","    30822.70","    30894.40","    30613.45","    30651.75","       53980789","         2663.33"
"18-Sep-2020","    30730.10","    30758.65","    30321.90","    30460.85","       57959542","         3601.68"
"21-Sep-2020","    30491.75","    30526.65","    29381.35","    29541.75","       42355098","         2726.17"
"22-Sep-2020","    29564.60","    29583.85","    29065.45","    29312.40","       36295074","         2101.82"
"23-Sep-2020","    29426.00","    29652.25","    29149.15","    29322.35","       79424899","         2809.51"
"24-Sep-2020","    29200.40","    29275.95","    28969.35","    29044.95","       58951516","         3074.18"
"25-Sep-2020","    29371.90","    29763.75","    29221.10","    29633.50","       52444101","         2775.16"
"28-Sep-2020","    29754.95","    30001.60","    29630.55","    29886.20","       41743164","         2092.20"
"29-Sep-2020","    30026.10","    30056.45","    29396.80","    29434.80","       46576009","         2331.59"
"30-Sep-2020","    29507.90","    30015.95","    29437.75","    29841.75","       42766330","         2546.82"
"01-Oct-2020","    30149.15","    30155.95","    29894.05","    30009.55","       37474463","         1962.37"
"05-Oct-2020","    30083.80","    30217.25","    29965.00","    30112.15","       41338529","         1961.64"
"06-Oct-2020","    30228.35","    30397.00","    29965.05","    30054.70","       46729790","         2474.75"
"07-Oct-2020","    30138.40","    30310.45","    30072.60","    30168.80","       35727139","         2173.30"
"08-Oct-2020","    30262.95","    30325.00","    30006.55","    30136.05","       43944115","         2036.20"
"09-Oct-2020","    30130.05","    30258.70","    29862.30","    29923.90","       42672098","         2101.94"
"12-Oct-2020","    30107.35","    30297.50","    29890.05","    30024.25","       84141925","         2699.36"
"13-Oct-2020","    30055.20","    30257.60","    29866.00","    29926.70","       51737992","         2119.27"
"14-Oct-2020","    29918.15","    29987.80","    29754.10","    29959.60","       62245907","         2719.26"
"15-Oct-2020","    30006.00","    30107.00","    29554.35","    29644.80","       47274444","         2351.33"
"16-Oct-2020","    29802.20","    29834.00","    29546.05","    29671.05","       35888610","         1821.22"
"19-Oct-2020","    29815.85","    30151.00","    29745.45","    30068.85","       34720147","         2079.22"
"20-Oct-2020","    29997.10","    30117.25","    29744.65","    29964.60","       40737308","         4016.57"
"21-Oct-2020","    30105.05","    30139.25","    29483.20","    29684.10","       45715155","         3890.28"
"22-Oct-2020","    29671.85","    29776.05","    29526.35","    29715.35","       48619786","         3263.87"
"23-Oct-2020","    29830.65","    29861.90","    29641.95","    29782.20","       38403274","         2316.24"
"26-Oct-2020","    29927.70","    29940.40","    29635.35","    29774.65","       37188949","         2593.45"
"27-Oct-2020","    29784.15","    30208.10","    29752.45","    30163.70","       75885228","         4373.51"
"28-Oct-2020","    30240.30","    30240.30","    29882.55","    29948.10","       42631939","         2453.64"
"29-Oct-2020","    29720.40","    29847.50","    29595.75","    29663.45","       41448233","         2221.93"
"30-Oct-2020","    29682.80","    29829.15","    29329.80","    29428.45","       35499512","         2287.19"
"02-Nov-2020","    29538.60","    29568.90","    29307.25","    29441.45","       34837464","         1987.80"
"03-Nov-2020","    29622.75","    29655.80","    29434.05","    29526.35","       55465649","         2895.32"
"04-Nov-2020","    29565.25","    29858.40","    29537.95","    29612.40","       39692851","         2176.73"
"05-Nov-2020","    29898.45","    30216.75","    29805.55","    30180.05","       57253653","         3097.65"
"06-Nov-2020","    30293.40","    30393.10","    30083.40","    30150.65","       59225358","         2794.23"
"09-Nov-2020","    30388.80","    30546.85","    30247.35","    30453.70","       63131745","         3082.13"
"10-Nov-2020","    30636.60","    30646.80","    30086.05","    30494.75","       85223560","         4121.12"
"11-Nov-2020","    30589.05","    30886.75","    30289.20","    30845.60","       86215493","         3814.77"
"12-Nov-2020","    30840.05","    31318.60","    30776.55","    31240.20","       69003051","         3463.27"
"13-Nov-2020","    31270.20","    31393.45","    31151.00","    31222.10","       47935400","         2999.05"
"14-Nov-2020","    31430.15","    31451.75","    31282.85","    31336.10","        9896378","          364.74"
"17-Nov-2020","    31572.85","    31572.85","    31240.65","    31291.45","       39661717","         2498.67"
"18-Nov-2020","    31229.50","    31252.25","    30886.20","    30952.85","       46300667","         2863.12"
"19-Nov-2020","    30833.70","    31353.80","    30783.35","    31085.20","       74802192","         3535.15"
"20-Nov-2020","    31234.80","    31531.70","    31116.05","    31454.35","       71482173","         3907.10"
"23-Nov-2020","    31593.60","    31610.20","    31358.80","    31568.10","       46439514","         3176.94"
"24-Nov-2020","    31600.40","    31878.10","    31576.95","    31832.20","       62432879","         3039.79"
"25-Nov-2020","    31926.35","    32006.00","    31350.35","    31441.70","       60610895","         2751.63"
"26-Nov-2020","    31548.45","    31765.50","    31305.65","    31701.30","       44878291","         2596.34"
"27-Nov-2020","    31786.40","    31898.20","    31431.50","    31718.80","       96292294","         9463.38"
"01-Dec-2020","    32090.80","    32090.80","    31655.65","    31705.25","       37881675","         2817.27"
"02-Dec-2020","    31811.15","    31918.80","    31591.85","    31820.25","       48275066","         2557.13"
"03-Dec-2020","    32022.25","    32027.65","    31754.05","    31908.65","       50316214","         2863.01"
"04-Dec-2020","    32044.05","    32404.85","    32016.50","    32356.75","       43208630","         2684.15"
"07-Dec-2020","    32358.60","    32907.45","    32351.95","    32866.90","       56337105","         3116.60"
"08-Dec-2020","    32969.40","    33086.00","    32572.25","    32849.85","       54244842","         2991.00"
"09-Dec-2020","    33019.65","    33182.35","    32954.40","    33125.50","       58020263","         2724.86"
"10-Dec-2020","    33161.40","    34122.50","    33002.00","    34054.80","       97339081","         4993.84"
"11-Dec-2020","    34245.25","    34427.70","    33987.25","    34364.85","       86225915","         4090.71"
"14-Dec-2020","    34505.35","    34596.05","    34334.60","    34411.65","       45607508","         2662.03"
"15-Dec-2020","    34329.50","    34360.80","    33906.10","    33967.90","       39709982","         2436.62"
"16-Dec-2020","    34058.25","    34352.75","    34037.30","    34195.85","       39360753","         2706.50"
"17-Dec-2020","    34221.40","    34234.80","    33955.35","    34013.55","       46191076","         4154.30"
