"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"25-Feb-2020","     7452.75","     7485.15","     7339.90","     7366.00","      128000336","         3431.25"
"26-Feb-2020","     7306.30","     7328.20","     7178.50","     7207.95","      116463070","         3474.38"
"27-Feb-2020","     7200.15","     7202.05","     7090.45","     7178.85","      120786335","         3628.85"
"28-Feb-2020","     7008.10","     7017.60","     6883.35","     6903.95","      185874149","         4866.35"
"02-Mar-2020","     6993.20","     7047.60","     6813.20","     6856.90","      205715986","         4902.98"
"03-Mar-2020","     6889.45","     7022.25","     6846.70","     6986.65","      144602750","         3853.75"
"04-Mar-2020","     6990.85","     7019.55","     6775.80","     6938.85","      174403462","         4203.08"
"05-Mar-2020","     6966.30","     7013.65","     6892.75","     6953.75","      163392161","         3224.71"
"06-Mar-2020","     6712.20","     6918.85","     6661.95","     6895.00","      130898149","         3056.33"
"09-Mar-2020","     6703.45","     6758.70","     6498.80","     6632.15","      133699193","         3074.98"
"11-Mar-2020","     6614.15","     6714.75","     6539.75","     6568.45","      172323537","         3653.70"
"12-Mar-2020","     6299.90","     6299.90","     5953.20","     6033.40","      282205921","         5044.60"
"13-Mar-2020","     5641.55","     6292.85","     5265.80","     6182.00","      203336978","         3801.74"
"16-Mar-2020","     5970.15","     6041.35","     5826.10","     5843.70","      140253925","         2592.15"
"17-Mar-2020","     5858.30","     6020.70","     5767.50","     5803.85","      126029595","         2674.80"
"18-Mar-2020","     5873.10","     5896.85","     5491.00","     5516.50","      125615136","         2429.44"
"19-Mar-2020","     5217.95","     5429.50","     5042.90","     5180.50","      202740130","         3753.81"
"20-Mar-2020","     5230.20","     5423.20","     5154.10","     5370.15","      229830607","         3471.32"
"23-Mar-2020","     4908.15","     5013.85","     4593.05","     4626.50","      120637088","         2129.67"
"24-Mar-2020","     4726.40","     4850.85","     4452.20","     4693.35","      146706064","         2604.83"
"25-Mar-2020","     4600.05","     5001.90","     4577.15","     4936.15","      147442630","         2444.29"
"26-Mar-2020","     4981.90","     5163.70","     4847.15","     5061.30","      208806955","         3065.83"
"27-Mar-2020","     5245.60","     5284.75","     4866.05","     4938.70","      175519110","         2782.11"
"30-Mar-2020","     4834.15","     4848.00","     4625.50","     4669.15","       95603443","         2336.70"
"31-Mar-2020","     4787.80","     4794.30","     4630.20","     4731.30","      111576333","         2635.69"
"01-Apr-2020","     4708.95","     4803.55","     4612.70","     4657.55","      108107529","         2264.91"
"03-Apr-2020","     4652.75","     4659.80","     4511.10","     4517.75","      104162675","         2376.00"
"07-Apr-2020","     4665.10","     4970.85","     4656.50","     4951.55","      140084138","         3358.07"
"08-Apr-2020","     4833.00","     5257.00","     4830.40","     5043.60","      219644053","         3973.55"
"09-Apr-2020","     5160.85","     5607.35","     5146.40","     5568.45","      226178245","         5529.49"
"13-Apr-2020","     5554.40","     5554.40","     5308.85","     5432.10","      153555220","         3207.55"
"15-Apr-2020","     5495.55","     5592.80","     5314.25","     5333.00","      221470743","         4141.98"
"16-Apr-2020","     5271.25","     5420.40","     5235.65","     5394.15","      168466689","         3453.68"
"17-Apr-2020","     5586.40","     5702.65","     5507.75","     5668.90","      196606439","         4664.01"
"20-Apr-2020","     5724.90","     5728.45","     5565.95","     5591.00","      228792177","         4118.78"
"21-Apr-2020","     5447.90","     5447.90","     5268.15","     5294.05","      146929307","         3117.44"
"22-Apr-2020","     5267.80","     5468.25","     5243.60","     5426.85","      144746153","         3758.42"
"23-Apr-2020","     5439.10","     5518.70","     5390.95","     5464.75","      109244052","         2888.77"
"24-Apr-2020","     5405.90","     5462.50","     5362.85","     5377.25","       88175839","         2300.02"
"27-Apr-2020","     5458.65","     5528.80","     5405.70","     5433.20","      106148950","         2628.85"
"28-Apr-2020","     5476.85","     5524.05","     5399.30","     5447.10","       99044323","         2268.15"
"29-Apr-2020","     5492.00","     5568.00","     5461.05","     5543.75","      200005473","         3237.16"
"30-Apr-2020","     5667.35","     5926.50","     5660.55","     5901.40","      337079062","         6263.07"
"04-May-2020","     5647.85","     5652.80","     5436.05","     5476.20","      177071898","         3342.24"
"05-May-2020","     5582.15","     5602.10","     5442.75","     5451.90","      161356727","         3311.10"
"06-May-2020","     5471.60","     5593.30","     5351.20","     5552.40","      142224254","         3461.77"
"07-May-2020","     5549.95","     5616.40","     5505.45","     5519.00","      101010878","         2642.70"
"08-May-2020","     5622.70","     5623.75","     5424.80","     5447.75","      120922862","         2908.32"
"11-May-2020","     5517.60","     5789.70","     5514.40","     5679.70","      301862752","         6202.69"
"12-May-2020","     5653.60","     5735.65","     5502.80","     5708.95","      164451576","         4476.39"
"13-May-2020","     6014.20","     6033.95","     5815.50","     5844.60","      179261745","         5172.32"
"14-May-2020","     5698.55","     5865.95","     5668.40","     5804.05","      109783296","         3550.22"
"15-May-2020","     5823.30","     5827.15","     5680.25","     5745.70","      124232994","         3689.93"
"18-May-2020","     5747.50","     5752.15","     5411.95","     5430.05","      142416404","         4170.16"
"19-May-2020","     5538.65","     5575.60","     5456.10","     5486.15","      142201440","         3316.16"
"20-May-2020","     5464.85","     5632.45","     5436.35","     5603.80","      116215577","         3313.66"
"21-May-2020","     5616.95","     5784.30","     5588.35","     5749.90","      130058200","         4371.49"
"22-May-2020","     5707.25","     5789.25","     5639.65","     5767.00","      101208059","         3526.18"
"26-May-2020","     5817.20","     5872.75","     5775.40","     5854.30","      112408957","         3047.21"
"27-May-2020","     5872.45","     5910.75","     5791.25","     5896.95","      139933641","         3324.01"
"28-May-2020","     5922.15","     6131.35","     5876.40","     6112.30","      249406477","         6292.97"
"29-May-2020","     6036.45","     6246.95","     6016.00","     6218.80","      330410493","         7789.35"
"01-Jun-2020","     6299.05","     6485.85","     6294.05","     6419.50","      227171489","         5463.72"
"02-Jun-2020","     6455.80","     6542.65","     6395.50","     6471.30","      313034327","         6431.63"
"03-Jun-2020","     6567.95","     6622.10","     6475.30","     6498.65","      203249224","         4646.66"
"04-Jun-2020","     6501.65","     6564.95","     6411.25","     6511.35","      174970009","         4103.80"
"05-Jun-2020","     6563.80","     6645.15","     6527.00","     6628.75","      318957389","         4975.13"
"08-Jun-2020","     6707.95","     6743.15","     6588.50","     6610.55","      348484881","         5808.47"
"09-Jun-2020","     6648.95","     6665.75","     6525.25","     6577.70","      215281290","         4582.27"
"10-Jun-2020","     6568.80","     6598.50","     6470.50","     6502.65","      187890552","         4131.29"
"11-Jun-2020","     6491.95","     6549.90","     6345.80","     6373.60","      138121727","         3634.29"
"12-Jun-2020","     6075.30","     6578.40","     6074.15","     6559.40","      207413808","         5559.34"
"15-Jun-2020","     6530.75","     6573.20","     6417.75","     6443.00","      168470548","         4698.87"
"16-Jun-2020","     6561.20","     6582.65","     6355.75","     6451.05","      297809010","         5276.43"
"17-Jun-2020","     6418.85","     6545.50","     6394.45","     6503.50","      210942041","         5607.26"
"18-Jun-2020","     6487.10","     6557.05","     6454.65","     6535.90","      112922082","         3160.52"
"19-Jun-2020","     6567.80","     6664.75","     6500.15","     6634.50","      257357229","         5698.63"
"22-Jun-2020","     6656.30","     6753.05","     6636.50","     6729.10","      154410001","         4452.70"
"23-Jun-2020","     6763.05","     6817.65","     6744.10","     6789.20","      163118967","         3830.45"
"24-Jun-2020","     6854.25","     6935.75","     6727.40","     6742.80","      237402396","         5469.09"
"25-Jun-2020","     6681.75","     6791.75","     6645.15","     6737.85","      155954852","         4330.70"
"26-Jun-2020","     6807.40","     6808.80","     6705.00","     6731.45","      156655986","         3422.76"
"29-Jun-2020","     6685.85","     6728.65","     6605.50","     6645.85","      152013775","         3285.56"
"30-Jun-2020","     6718.40","     6753.50","     6670.90","     6719.15","      152206043","         4159.87"
"01-Jul-2020","     6743.35","     6785.30","     6702.50","     6718.60","      140092976","         3618.82"
"02-Jul-2020","     6761.00","     6923.90","     6751.95","     6907.10","      168680796","         5020.45"
"03-Jul-2020","     6921.70","     6992.30","     6903.10","     6971.05","      237050016","         5483.94"
"06-Jul-2020","     7029.50","     7193.55","     6993.80","     7171.75","      210529384","         5332.52"
"07-Jul-2020","     7172.35","     7217.70","     7099.50","     7199.55","      172502817","         5334.20"
"08-Jul-2020","     7225.15","     7252.10","     7037.90","     7059.35","      138439255","         4167.40"
"09-Jul-2020","     7101.90","     7112.05","     7022.20","     7085.60","      102206411","         3241.01"
"10-Jul-2020","     7066.00","     7158.20","     7020.30","     7041.10","      123653320","         3406.17"
"13-Jul-2020","     7094.15","     7139.85","     7035.90","     7084.45","      134063369","         3220.41"
"14-Jul-2020","     7047.65","     7050.10","     6883.70","     6916.00","      104104014","         3313.65"
"15-Jul-2020","     6960.40","     7003.55","     6910.20","     6931.05","      105623424","         3450.43"
"16-Jul-2020","     6940.75","     7027.25","     6853.75","     7015.90","      102697719","         3547.88"
"17-Jul-2020","     7039.55","     7154.75","     7016.85","     7137.30","      112281160","         3212.76"
"20-Jul-2020","     7161.70","     7183.20","     7105.55","     7175.85","       97655565","         3035.58"
"21-Jul-2020","     7209.00","     7317.55","     7198.25","     7295.75","      139658577","         4471.45"
"22-Jul-2020","     7301.00","     7306.75","     7154.15","     7203.95","      113375779","         4464.36"
"23-Jul-2020","     7205.80","     7313.00","     7172.40","     7301.05","       74120597","         3543.96"
"24-Jul-2020","     7228.40","     7271.00","     7178.85","     7218.65","      102088182","         3022.54"
"27-Jul-2020","     7233.90","     7238.60","     7121.95","     7186.45","       74203200","         2429.39"
"28-Jul-2020","     7193.15","     7438.05","     7185.25","     7416.90","      134266723","         4650.80"
"29-Jul-2020","     7425.75","     7464.15","     7299.70","     7330.25","       98494781","         3789.72"
"30-Jul-2020","     7340.80","     7398.90","     7270.55","     7287.85","       98987863","         4122.42"
"31-Jul-2020","     7311.45","     7328.50","     7225.75","     7279.75","       83824283","         3315.63"
"03-Aug-2020","     7323.65","     7469.10","     7224.80","     7240.25","      275246833","         6127.15"
"04-Aug-2020","     7282.45","     7381.65","     7273.20","     7353.95","      166384263","         4324.14"
"05-Aug-2020","     7397.00","     7511.80","     7392.20","     7489.10","      168322483","         4710.66"
"06-Aug-2020","     7521.95","     7532.40","     7433.10","     7498.25","      106790496","         3342.27"
"07-Aug-2020","     7484.95","     7598.30","     7468.20","     7554.45","      123891668","         4215.94"
"10-Aug-2020","     7593.70","     7688.70","     7577.50","     7621.30","      173609058","         4764.78"
"11-Aug-2020","     7675.40","     7699.05","     7618.30","     7630.35","      154231463","         3811.09"
"12-Aug-2020","     7613.75","     7808.10","     7586.75","     7785.05","      202279569","         5441.69"
"13-Aug-2020","     7801.10","     7896.10","     7757.05","     7879.75","      422670303","         7265.71"
"14-Aug-2020","     7888.65","     7898.90","     7657.95","     7677.65","      285591830","         6546.31"
"17-Aug-2020","     7757.60","     7879.55","     7667.75","     7865.55","      189533250","         6062.10"
"18-Aug-2020","     7879.50","     7979.30","     7878.30","     7941.85","      199524024","         4925.31"
"19-Aug-2020","     7987.15","     8029.75","     7927.60","     7941.35","      220157666","         5190.22"
"20-Aug-2020","     7878.70","     7948.50","     7844.65","     7911.60","      175590581","         4107.80"
"21-Aug-2020","     7994.90","     7995.35","     7910.55","     7934.70","      136558848","         4178.53"
"24-Aug-2020","     7972.70","     8062.95","     7932.50","     7948.40","      115417975","         5789.58"
"25-Aug-2020","     7997.00","     8034.40","     7933.20","     7983.60","      163974737","         4875.64"
"26-Aug-2020","     8096.60","     8143.25","     8074.25","     8100.50","      275769356","         7857.15"
"27-Aug-2020","     8141.05","     8198.50","     8080.70","     8183.00","      260300137","         5990.03"
"28-Aug-2020","     8209.10","     8223.60","     8101.05","     8111.85","      171811251","         4790.70"
"31-Aug-2020","     8161.75","     8177.00","     7814.00","     7840.35","      250905252","         7078.30"
"01-Sep-2020","     7872.20","     7972.55","     7824.15","     7885.95","      130818030","         4083.34"
"02-Sep-2020","     7895.15","     8004.25","     7799.45","     7976.95","      140694647","         5005.53"
"03-Sep-2020","     8012.75","     8097.90","     8008.00","     8049.55","      175362482","         5083.20"
"04-Sep-2020","     7916.80","     8128.45","     7890.45","     7996.55","      196296692","         5800.10"
"07-Sep-2020","     8039.30","     8062.35","     7906.65","     7957.85","      150984310","         4638.23"
"08-Sep-2020","     7975.20","     7995.65","     7867.85","     7888.00","      124577594","         3903.54"
"09-Sep-2020","     7836.80","     7926.80","     7780.30","     7903.10","      174446800","         4755.18"
"10-Sep-2020","     7962.55","     7980.10","     7873.00","     7945.00","      133408261","         3742.74"
"11-Sep-2020","     7953.25","     7995.25","     7930.80","     7956.80","      114792521","         3771.61"
"14-Sep-2020","     7998.45","     8094.40","     7955.10","     8035.35","      222420676","         5220.35"
"15-Sep-2020","     8067.80","     8074.10","     7997.80","     8033.50","      157619100","         3769.63"
"16-Sep-2020","     8055.00","     8220.40","     8041.00","     8156.20","      210284590","         6067.64"
"17-Sep-2020","     8106.10","     8145.60","     8041.85","     8128.65","      112245488","         3451.26"
"18-Sep-2020","     8180.25","     8221.30","     8125.45","     8161.70","      170659836","         5028.21"
"21-Sep-2020","     8170.10","     8176.30","     7791.65","     7832.20","      160775185","         4667.75"
"22-Sep-2020","     7837.90","     7846.20","     7600.30","     7695.25","      213890672","         5482.24"
"23-Sep-2020","     7748.25","     7793.00","     7609.55","     7690.90","      158855206","         4283.86"
"24-Sep-2020","     7598.10","     7614.05","     7398.35","     7418.85","      161032056","         3970.49"
"25-Sep-2020","     7505.50","     7686.40","     7477.50","     7669.50","      205105797","         4424.79"
"28-Sep-2020","     7750.30","     7918.20","     7734.15","     7902.55","      172017743","         4546.24"
"29-Sep-2020","     7950.90","     8024.00","     7861.10","     7925.20","      157969286","         5101.48"
"30-Sep-2020","     7935.10","     7974.90","     7887.85","     7908.10","      106578881","         3407.68"
"01-Oct-2020","     7985.35","     8089.05","     7953.90","     7966.10","      108761354","         4770.83"
"05-Oct-2020","     8055.75","     8061.65","     7878.30","     7957.95","      121082509","         3727.74"
"06-Oct-2020","     8026.10","     8098.55","     7991.35","     8058.10","      237907290","         5490.72"
"07-Oct-2020","     8076.85","     8184.15","     8039.90","     8170.05","      130842857","         4811.22"
"08-Oct-2020","     8209.80","     8236.55","     8125.65","     8183.70","      109622745","         3542.25"
"09-Oct-2020","     8191.50","     8260.40","     8132.10","     8163.50","       91734026","         3163.56"
"12-Oct-2020","     8208.90","     8211.85","     8068.25","     8102.50","      104348849","         3088.69"
"13-Oct-2020","     8099.30","     8135.20","     8038.25","     8052.85","       93035026","         3056.20"
"14-Oct-2020","     8043.35","     8065.90","     7968.40","     8031.05","      103435924","         3223.58"
"15-Oct-2020","     8043.05","     8120.25","     7909.00","     7935.35","      162399753","         4088.19"
"16-Oct-2020","     7955.65","     8036.50","     7932.55","     7959.45","      136089276","         3264.52"
"19-Oct-2020","     8025.25","     8027.00","     7844.60","     7870.35","       83585303","         2586.98"
"20-Oct-2020","     7858.30","     7946.50","     7824.75","     7896.70","       73102849","         2758.03"
"21-Oct-2020","     7955.25","     7991.95","     7784.35","     7878.05","       97163861","         3553.05"
"22-Oct-2020","     7857.00","     7888.60","     7810.90","     7864.15","      137000453","         3769.56"
"23-Oct-2020","     7917.45","     8119.10","     7883.75","     8094.60","      201669094","         5637.99"
"26-Oct-2020","     8111.90","     8135.35","     7801.30","     7833.65","      170101769","         6072.63"
"27-Oct-2020","     7868.10","     7963.85","     7765.75","     7930.65","      153621529","         5528.88"
"28-Oct-2020","     7979.15","     8069.25","     7884.40","     7922.75","      249357976","         7446.36"
"29-Oct-2020","     7843.75","     7894.75","     7790.85","     7846.75","      126295560","         4239.88"
"30-Oct-2020","     7848.75","     7895.45","     7707.90","     7758.40","      132528450","         5297.22"
"02-Nov-2020","     7821.80","     7840.10","     7686.85","     7732.25","       98752564","         3771.35"
"03-Nov-2020","     7789.55","     7885.85","     7756.15","     7848.85","      129624966","         4173.92"
"04-Nov-2020","     7852.45","     7946.45","     7827.25","     7901.75","      103926487","         3470.10"
"05-Nov-2020","     7974.40","     8005.90","     7918.60","     7995.50","       91397079","         3058.09"
"06-Nov-2020","     8009.50","     8096.70","     7973.60","     8006.10","      137171239","         4482.62"
"09-Nov-2020","     8075.20","     8085.75","     7992.05","     8067.65","      117118089","         4039.26"
"10-Nov-2020","     8153.60","     8153.95","     8045.90","     8127.25","      236638755","         6011.46"
"11-Nov-2020","     8171.95","     8300.65","     8143.00","     8255.20","      182808325","         6445.96"
"12-Nov-2020","     8256.35","     8352.10","     8234.75","     8284.05","      129703672","         4919.03"
"13-Nov-2020","     8282.75","     8347.60","     8251.80","     8308.90","      103615986","         5874.75"
"14-Nov-2020","     8375.15","     8376.60","     8314.15","     8344.75","       20583905","          785.71"
"17-Nov-2020","     8389.30","     8437.45","     8339.35","     8425.55","      147523065","         5307.14"
"18-Nov-2020","     8426.60","     8716.25","     8421.30","     8686.60","      302732050","         9530.28"
"19-Nov-2020","     8646.85","     8807.60","     8594.75","     8628.30","      208985626","         8116.65"
"20-Nov-2020","     8661.80","     8712.15","     8572.10","     8684.75","      159411912","         5379.61"
"23-Nov-2020","     8744.35","     8767.80","     8651.10","     8738.60","      141074568","         4636.61"
"24-Nov-2020","     8776.65","     8942.15","     8767.65","     8887.95","      119111245","         6753.55"
"25-Nov-2020","     8951.55","     8961.10","     8708.75","     8738.45","      121509212","         5219.18"
"26-Nov-2020","     8757.60","     8823.70","     8682.00","     8767.75","      107476787","         5382.00"
"27-Nov-2020","     8829.05","     8972.55","     8808.35","     8891.60","      264064140","        13974.24"
"01-Dec-2020","     8999.75","     8999.75","     8855.05","     8987.15","      127557226","         5340.12"
"02-Dec-2020","     9010.50","     9103.90","     8985.95","     9093.70","      151147496","         5938.64"
"03-Dec-2020","     9150.70","     9256.90","     9123.25","     9245.30","      104962182","         6353.72"
"04-Dec-2020","     9290.65","     9408.75","     9207.50","     9302.20","      118642374","         6015.40"
"07-Dec-2020","     9313.05","     9339.90","     9260.60","     9311.10","       74655883","         3651.78"
"08-Dec-2020","     9330.45","     9456.65","     9235.75","     9297.85","       95394319","         4776.28"
"09-Dec-2020","     9331.70","     9345.05","     9283.15","     9293.30","       88643263","         3518.59"
"10-Dec-2020","     9286.55","     9332.70","     9173.25","     9200.85","       80728452","         3685.99"
"11-Dec-2020","     9234.85","     9274.55","     9133.65","     9188.95","       92635442","         4135.30"
"14-Dec-2020","     9248.65","     9251.30","     9074.90","     9093.10","       77680765","         3840.24"
"15-Dec-2020","     9078.25","     9168.70","     9052.05","     9149.75","       88257986","         4055.62"
"16-Dec-2020","     9239.45","     9290.95","     9207.40","     9239.10","      158009078","         5222.34"
"17-Dec-2020","     9265.70","     9288.00","     9146.40","     9185.20","      105375277","         3629.26"
