"Date","Open","High","Low","Close","Shares Traded","Turnover (Rs. Cr)"
"12-Feb-2020","     1836.65","     1845.15","     1817.35","     1824.20","       22955421","          452.15"
"13-Feb-2020","     1830.95","     1841.05","     1817.75","     1834.85","       38464237","          723.36"
"14-Feb-2020","     1843.75","     1850.15","     1824.65","     1832.50","       23680125","          494.51"
"17-Feb-2020","     1836.45","     1840.80","     1797.80","     1812.25","       26543351","          624.45"
"18-Feb-2020","     1840.20","     1851.15","     1820.55","     1845.90","       61684696","          576.47"
"19-Feb-2020","     1857.50","     1887.85","     1854.05","     1882.00","       36480188","          580.12"
"20-Feb-2020","     1882.95","     1906.10","     1866.75","     1871.70","       36371863","          514.04"
"24-Feb-2020","     1862.55","     1863.10","     1825.35","     1829.60","       19432009","          359.79"
"25-Feb-2020","     1836.80","     1859.00","     1811.55","     1817.25","       20416442","          326.86"
"26-Feb-2020","     1805.10","     1818.20","     1791.35","     1803.90","       25531873","          429.92"
"27-Feb-2020","     1807.85","     1810.40","     1750.75","     1760.55","       19913952","          458.72"
"28-Feb-2020","     1714.50","     1721.50","     1662.30","     1670.70","       35034745","          590.69"
"02-Mar-2020","     1700.25","     1725.15","     1580.30","     1594.70","       24160752","          563.44"
"03-Mar-2020","     1611.05","     1661.60","     1604.65","     1647.65","       33980314","         1067.52"
"04-Mar-2020","     1649.40","     1652.20","     1577.35","     1617.65","       33954288","          898.02"
"05-Mar-2020","     1628.45","     1640.05","     1578.75","     1606.30","       41492508","          791.59"
"06-Mar-2020","     1538.25","     1547.70","     1518.20","     1527.15","       26892470","          505.27"
"09-Mar-2020","     1490.10","     1493.70","     1402.80","     1425.60","       37006150","          726.00"
"11-Mar-2020","     1415.25","     1463.05","     1405.70","     1454.30","       46231804","          938.67"
"12-Mar-2020","     1358.05","     1383.85","     1296.95","     1304.15","       29656900","          622.68"
"13-Mar-2020","     1184.45","     1326.65","     1139.25","     1282.35","       43149497","          591.58"
"16-Mar-2020","     1214.45","     1263.90","     1167.15","     1226.05","       29961380","          747.30"
"17-Mar-2020","     1201.35","     1218.75","     1146.90","     1153.15","       54421965","         1080.22"
"18-Mar-2020","     1156.15","     1182.85","     1103.05","     1141.00","       54839737","          929.77"
"19-Mar-2020","     1072.70","     1122.15","     1058.60","     1086.90","       30435927","          618.22"
"20-Mar-2020","     1087.90","     1146.60","     1087.90","     1128.95","       37450899","          548.54"
"23-Mar-2020","     1038.45","     1088.00","     1001.35","     1015.40","       16780168","          373.58"
"24-Mar-2020","     1030.35","     1050.50","      979.05","     1031.70","       28502138","          469.34"
"25-Mar-2020","     1013.25","     1066.85","      989.85","     1055.45","       21556522","          361.54"
"26-Mar-2020","     1065.70","     1114.05","     1048.30","     1067.50","       24239092","          390.38"
"27-Mar-2020","     1086.20","     1120.05","     1049.55","     1055.40","       23005921","          328.72"
"30-Mar-2020","     1030.70","     1057.50","     1015.60","     1021.85","       17506841","          248.96"
"31-Mar-2020","     1040.95","     1047.20","     1023.20","     1039.95","       20512653","          239.15"
"01-Apr-2020","     1045.10","     1047.20","      995.15","     1001.25","       17696506","          303.67"
"03-Apr-2020","     1011.30","     1015.70","      972.95","      987.20","       20483538","          344.61"
"07-Apr-2020","     1024.25","     1050.05","     1000.05","     1045.50","       21378322","          441.41"
"08-Apr-2020","     1033.15","     1096.90","     1026.20","     1064.25","       24611378","          497.46"
"09-Apr-2020","     1086.85","     1114.65","     1077.70","     1105.45","       19408984","          464.07"
"13-Apr-2020","     1096.20","     1102.85","     1040.15","     1068.55","       45996546","          660.13"
"15-Apr-2020","     1082.55","     1094.25","     1057.25","     1078.60","       47550647","          721.70"
"16-Apr-2020","     1068.90","     1113.80","     1064.20","     1106.95","       42546007","          688.01"
"17-Apr-2020","     1136.45","     1154.15","     1122.15","     1144.40","       31991642","          577.00"
"20-Apr-2020","     1162.30","     1165.25","     1127.95","     1137.95","       40289121","          659.87"
"21-Apr-2020","     1107.55","     1113.70","     1067.65","     1079.20","       35036087","          520.38"
"22-Apr-2020","     1093.25","     1159.00","     1081.60","     1151.00","       77712259","          985.70"
"23-Apr-2020","     1179.15","     1202.25","     1156.85","     1163.80","      119480613","         1519.83"
"24-Apr-2020","     1153.90","     1156.80","     1117.90","     1121.70","       54324553","          700.79"
"27-Apr-2020","     1146.95","     1151.00","     1118.25","     1129.10","       30420108","          593.67"
"28-Apr-2020","     1137.80","     1145.20","     1128.55","     1134.90","       24944589","          422.29"
"29-Apr-2020","     1146.55","     1179.30","     1137.10","     1165.95","       42193340","          806.68"
"30-Apr-2020","     1185.15","     1190.00","     1155.10","     1159.75","       31930353","          535.42"
"04-May-2020","     1126.25","     1130.50","     1099.55","     1108.55","       25765811","          467.95"
"05-May-2020","     1125.55","     1134.50","     1095.45","     1097.25","       32329585","          669.21"
"06-May-2020","     1109.00","     1110.55","     1082.85","     1097.50","       24694517","          507.72"
"07-May-2020","     1092.20","     1112.50","     1088.20","     1097.90","       17873601","          493.36"
"08-May-2020","     1122.30","     1141.75","     1100.10","     1105.10","       54132254","          948.54"
"11-May-2020","     1123.10","     1143.60","     1121.75","     1134.95","       49434087","          752.14"
"12-May-2020","     1135.75","     1161.55","     1106.25","     1154.25","       49847206","          590.30"
"13-May-2020","     1193.20","     1193.60","     1147.60","     1171.10","       48929623","          857.75"
"14-May-2020","     1160.15","     1166.60","     1136.80","     1158.40","       43340661","          716.16"
"15-May-2020","     1155.25","     1156.95","     1133.80","     1137.35","       42069132","          902.14"
"18-May-2020","     1133.85","     1135.65","     1053.25","     1060.35","       49470394","          946.98"
"19-May-2020","     1071.85","     1091.45","     1058.65","     1081.55","       45365287","         1155.80"
"20-May-2020","     1079.70","     1112.65","     1073.65","     1107.65","       32666357","          925.49"
"21-May-2020","     1109.70","     1141.70","     1104.75","     1127.15","       34241501","          760.18"
"22-May-2020","     1128.85","     1154.65","     1124.00","     1140.15","       54178179","         1068.29"
"26-May-2020","     1147.30","     1152.50","     1123.95","     1137.65","       28720385","          517.34"
"27-May-2020","     1137.30","     1142.05","     1124.80","     1137.15","       29464132","          637.30"
"28-May-2020","     1141.65","     1191.95","     1140.90","     1178.35","       82476117","         1525.10"
"29-May-2020","     1164.60","     1197.05","     1161.10","     1177.85","       70953933","          982.46"
"01-Jun-2020","     1194.50","     1238.35","     1192.60","     1219.35","       60228908","         1198.19"
"02-Jun-2020","     1229.65","     1268.15","     1222.80","     1259.40","       57590764","         1188.54"
"03-Jun-2020","     1284.00","     1297.35","     1257.75","     1267.25","       45397658","         1081.49"
"04-Jun-2020","     1275.00","     1328.00","     1253.00","     1319.45","       65231487","         1556.24"
"05-Jun-2020","     1340.10","     1398.45","     1334.35","     1388.90","       73147235","         2201.87"
"08-Jun-2020","     1434.05","     1434.05","     1352.80","     1365.80","       65313365","         2044.00"
"09-Jun-2020","     1365.45","     1371.50","     1311.90","     1320.85","       58891143","         1652.74"
"10-Jun-2020","     1322.15","     1326.10","     1296.50","     1316.40","       47720793","         1328.78"
"11-Jun-2020","     1320.80","     1348.45","     1290.50","     1298.80","       66366134","         1879.47"
"12-Jun-2020","     1239.00","     1291.85","     1233.50","     1287.55","       84458389","         1304.61"
"15-Jun-2020","     1302.90","     1326.90","     1289.40","     1298.80","       77950651","         1295.70"
"16-Jun-2020","     1341.40","     1352.15","     1292.65","     1314.95","       73636415","          994.27"
"17-Jun-2020","     1324.00","     1349.70","     1315.00","     1337.45","       54803692","          894.30"
"18-Jun-2020","     1348.70","     1365.00","     1339.30","     1360.65","       66655758","         1011.48"
"19-Jun-2020","     1382.85","     1390.80","     1367.95","     1387.55","       53583386","          829.33"
"22-Jun-2020","     1407.95","     1429.35","     1404.35","     1417.05","       47149468","          827.64"
"23-Jun-2020","     1432.85","     1458.25","     1424.55","     1449.20","       49719982","          775.99"
"24-Jun-2020","     1472.15","     1485.30","     1402.45","     1406.65","       74091886","         1054.08"
"25-Jun-2020","     1383.30","     1408.80","     1372.00","     1401.10","       61363315","          777.60"
"26-Jun-2020","     1411.45","     1426.75","     1399.55","     1402.10","       38696750","          787.51"
"29-Jun-2020","     1379.90","     1386.10","     1342.15","     1367.10","       37064950","          656.81"
"30-Jun-2020","     1363.45","     1370.70","     1340.85","     1343.35","       27550762","          669.37"
"01-Jul-2020","     1335.50","     1380.50","     1328.55","     1367.65","       54645990","          737.86"
"02-Jul-2020","     1387.10","     1394.05","     1370.45","     1373.15","       22918652","          418.17"
"03-Jul-2020","     1387.30","     1391.65","     1363.15","     1370.45","       44598500","          388.23"
"06-Jul-2020","     1381.95","     1384.85","     1370.65","     1376.60","       28130312","          418.59"
"07-Jul-2020","     1376.60","     1394.50","     1361.15","     1390.00","       42908899","          813.54"
"08-Jul-2020","     1394.80","     1399.15","     1363.70","     1368.25","       48110208","          787.69"
"09-Jul-2020","     1379.65","     1382.40","     1364.80","     1374.55","       35498416","          564.39"
"10-Jul-2020","     1370.90","     1382.70","     1342.50","     1367.85","       39480163","          542.92"
"13-Jul-2020","     1381.95","     1386.60","     1371.00","     1376.45","       35339812","          526.86"
"14-Jul-2020","     1372.60","     1374.95","     1338.75","     1366.55","       62793369","          674.48"
"15-Jul-2020","     1387.20","     1393.05","     1334.25","     1343.45","       90734125","          800.03"
"16-Jul-2020","     1347.20","     1349.05","     1306.85","     1321.35","       38468374","          467.64"
"17-Jul-2020","     1322.85","     1341.40","     1313.45","     1336.60","       39890161","          454.55"
"20-Jul-2020","     1350.55","     1357.50","     1337.70","     1343.90","       53268365","          520.67"
"21-Jul-2020","     1354.60","     1369.75","     1346.70","     1360.30","       75908372","          680.15"
"22-Jul-2020","     1371.35","     1404.80","     1339.05","     1367.30","      134335629","         1486.82"
"23-Jul-2020","     1371.25","     1402.05","     1366.80","     1371.45","       85560490","         1450.57"
"24-Jul-2020","     1361.20","     1362.55","     1335.50","     1348.90","       52959266","          869.67"
"27-Jul-2020","     1351.45","     1370.55","     1327.90","     1331.95","       58706405","         1282.57"
"28-Jul-2020","     1337.60","     1344.65","     1306.20","     1329.25","       44060728","          759.17"
"29-Jul-2020","     1332.15","     1347.65","     1319.50","     1326.55","       36161208","          689.62"
"30-Jul-2020","     1293.85","     1322.90","     1287.05","     1296.35","       42918955","          800.34"
"31-Jul-2020","     1300.70","     1301.15","     1279.40","     1285.10","       28186512","          437.83"
"03-Aug-2020","     1280.65","     1287.85","     1270.20","     1271.95","       24514833","          358.00"
"04-Aug-2020","     1276.55","     1324.95","     1273.75","     1320.30","       71626419","          904.15"
"05-Aug-2020","     1331.05","     1343.25","     1320.95","     1335.35","       57672062","          797.14"
"06-Aug-2020","     1344.85","     1359.35","     1331.90","     1336.70","       56810438","          803.06"
"07-Aug-2020","     1341.20","     1351.15","     1334.40","     1336.00","       25230193","          340.10"
"10-Aug-2020","     1340.25","     1345.20","     1333.40","     1339.75","       21726639","          333.58"
"11-Aug-2020","     1346.40","     1376.50","     1345.25","     1366.40","       64985463","         1017.20"
"12-Aug-2020","     1364.85","     1408.90","     1354.50","     1398.85","       70968905","         1441.34"
"13-Aug-2020","     1407.20","     1426.90","     1404.75","     1418.15","       47373341","          985.59"
"14-Aug-2020","     1431.60","     1437.90","     1380.15","     1399.85","       58802977","         1138.27"
"17-Aug-2020","     1418.65","     1445.90","     1414.30","     1440.45","       73477715","         1706.18"
"18-Aug-2020","     1444.65","     1481.65","     1426.25","     1471.60","       80306707","         1513.65"
"19-Aug-2020","     1482.70","     1559.85","     1469.80","     1550.50","      175010134","         3469.08"
"20-Aug-2020","     1538.50","     1612.80","     1528.95","     1598.65","      209055326","         4294.25"
"21-Aug-2020","     1609.75","     1623.35","     1562.05","     1575.90","      110022253","         2408.88"
"24-Aug-2020","     1592.00","     1609.25","     1579.80","     1586.40","       95198733","         1960.34"
"25-Aug-2020","     1591.25","     1599.90","     1577.65","     1591.65","       57098167","         1142.70"
"26-Aug-2020","     1604.00","     1636.80","     1597.60","     1632.15","      111454413","         1846.00"
"27-Aug-2020","     1642.55","     1665.00","     1626.20","     1640.70","       85799142","         1627.86"
"28-Aug-2020","     1654.10","     1678.55","     1650.75","     1670.25","      107129484","         1726.59"
"31-Aug-2020","     1648.20","     1666.15","     1562.65","     1572.50","       66407908","         1626.80"
"01-Sep-2020","     1574.05","     1605.00","     1552.80","     1594.15","       56085987","         1430.99"
"02-Sep-2020","     1593.00","     1654.30","     1585.55","     1648.60","       82318311","         1771.76"
"03-Sep-2020","     1655.60","     1678.30","     1642.60","     1648.70","       67132500","         1623.39"
"04-Sep-2020","     1619.00","     1676.10","     1607.45","     1645.50","       67666331","         1726.69"
"07-Sep-2020","     1655.15","     1665.00","     1630.55","     1653.60","       52909422","         1341.09"
"08-Sep-2020","     1658.55","     1659.90","     1596.70","     1604.00","       45370062","         1202.21"
"09-Sep-2020","     1592.75","     1628.45","     1570.10","     1622.85","      120704767","         1929.53"
"10-Sep-2020","     1636.80","     1679.25","     1632.85","     1644.50","       83746044","         1617.71"
"11-Sep-2020","     1640.35","     1651.35","     1622.20","     1629.95","       51679417","         1111.77"
"14-Sep-2020","     1652.75","     1675.10","     1649.75","     1658.85","       40828660","         1070.53"
"15-Sep-2020","     1668.95","     1674.10","     1646.10","     1651.80","       47792211","         1076.02"
"16-Sep-2020","     1661.45","     1664.85","     1617.70","     1625.50","       38328935","          897.75"
"17-Sep-2020","     1620.65","     1645.15","     1615.05","     1629.70","       62229634","         1269.40"
"18-Sep-2020","     1646.15","     1658.50","     1625.75","     1631.60","       65882086","         1005.52"
"21-Sep-2020","     1646.10","     1655.70","     1549.05","     1557.95","       55006215","         1318.16"
"22-Sep-2020","     1558.25","     1560.20","     1469.65","     1517.50","       70124702","         1708.97"
"23-Sep-2020","     1534.00","     1542.05","     1441.20","     1481.50","       85752061","         1631.47"
"24-Sep-2020","     1441.50","     1462.55","     1426.55","     1435.45","       87153579","         1762.36"
"25-Sep-2020","     1453.25","     1489.25","     1420.55","     1484.75","       85409609","         1567.59"
"28-Sep-2020","     1514.60","     1561.10","     1506.75","     1555.55","       55491843","         1890.47"
"29-Sep-2020","     1570.90","     1571.90","     1538.60","     1549.70","       66271059","         1494.93"
"30-Sep-2020","     1557.85","     1569.35","     1542.60","     1547.80","       43023253","         1212.52"
"01-Oct-2020","     1604.30","     1621.35","     1582.90","     1591.10","       44248096","         2107.60"
"05-Oct-2020","     1601.10","     1601.80","     1567.60","     1588.25","       44245507","         1235.16"
"06-Oct-2020","     1604.20","     1624.20","     1582.10","     1617.30","       46597528","          965.10"
"07-Oct-2020","     1625.95","     1627.10","     1570.85","     1576.25","       44986263","         1004.79"
"08-Oct-2020","     1593.75","     1601.80","     1560.10","     1568.40","       39511078","          866.84"
"09-Oct-2020","     1574.85","     1581.80","     1548.05","     1554.85","       33920977","          734.24"
"12-Oct-2020","     1558.15","     1558.15","     1510.30","     1518.15","       64383779","         1203.94"
"13-Oct-2020","     1516.95","     1518.50","     1490.40","     1492.90","       35643100","          771.80"
"14-Oct-2020","     1493.05","     1500.10","     1475.15","     1496.55","       43662447","          982.43"
"15-Oct-2020","     1504.60","     1512.65","     1449.65","     1454.45","       29421366","          646.62"
"16-Oct-2020","     1461.50","     1468.95","     1430.65","     1448.85","       41591487","          808.80"
"19-Oct-2020","     1457.85","     1460.25","     1424.00","     1425.70","       31112083","          540.91"
"20-Oct-2020","     1418.65","     1458.95","     1411.35","     1453.70","       41744326","          891.29"
"21-Oct-2020","     1465.50","     1476.65","     1426.30","     1444.85","       41263394","          843.79"
"22-Oct-2020","     1442.65","     1460.30","     1438.00","     1455.90","       32850205","          641.26"
"23-Oct-2020","     1462.90","     1475.75","     1457.10","     1465.95","       26137594","          464.94"
"26-Oct-2020","     1467.00","     1469.20","     1422.55","     1425.75","       30203832","          658.56"
"27-Oct-2020","     1428.50","     1450.05","     1418.10","     1445.65","       38059673","          790.70"
"28-Oct-2020","     1454.50","     1454.95","     1420.55","     1424.95","       27979774","          585.23"
"29-Oct-2020","     1410.00","     1413.70","     1394.15","     1398.55","       23466904","          485.46"
"30-Oct-2020","     1409.40","     1425.50","     1387.30","     1419.05","       45806631","          919.27"
"02-Nov-2020","     1422.10","     1425.75","     1400.40","     1417.90","       35343559","          685.77"
"03-Nov-2020","     1428.20","     1440.80","     1409.50","     1413.25","       38785764","          830.57"
"04-Nov-2020","     1434.20","     1443.00","     1403.55","     1415.60","       29094522","         1071.43"
"05-Nov-2020","     1439.15","     1480.00","     1434.00","     1472.60","       42819451","         1529.08"
"06-Nov-2020","     1487.20","     1489.90","     1462.40","     1473.40","       33758289","          882.34"
"09-Nov-2020","     1481.00","     1485.80","     1466.55","     1473.25","       22668075","          533.96"
"10-Nov-2020","     1498.25","     1505.65","     1480.45","     1488.55","       35079220","         1076.64"
"11-Nov-2020","     1498.65","     1511.65","     1474.20","     1484.55","       35175907","          709.19"
"12-Nov-2020","     1489.80","     1508.00","     1481.40","     1494.30","       27019009","          642.39"
"13-Nov-2020","     1491.80","     1493.25","     1464.10","     1480.20","       31687942","          762.11"
"14-Nov-2020","     1496.85","     1496.85","     1482.15","     1486.95","        4239651","           74.59"
"17-Nov-2020","     1498.60","     1500.85","     1464.05","     1467.00","       31502593","          623.80"
"18-Nov-2020","     1465.90","     1479.00","     1457.45","     1474.85","       34297326","          600.88"
"19-Nov-2020","     1470.90","     1501.65","     1461.45","     1478.65","       59099520","          665.99"
"20-Nov-2020","     1487.35","     1495.95","     1455.60","     1465.05","       45952758","          719.64"
"23-Nov-2020","     1473.65","     1484.10","     1461.35","     1477.30","       32387957","          674.52"
"24-Nov-2020","     1484.95","     1490.90","     1475.45","     1478.00","       29476281","          462.18"
"25-Nov-2020","     1487.85","     1507.10","     1468.90","     1472.50","       35688873","          934.49"
"26-Nov-2020","     1480.50","     1484.55","     1463.15","     1481.25","       24277821","          497.83"
"27-Nov-2020","     1489.55","     1529.65","     1484.30","     1503.15","       67164723","         1378.21"
"01-Dec-2020","     1514.10","     1539.50","     1498.25","     1530.90","       64040422","          816.88"
"02-Dec-2020","     1535.70","     1548.95","     1520.10","     1538.80","       44964988","          807.72"
"03-Dec-2020","     1552.70","     1590.90","     1548.95","     1581.90","       82857689","         1071.16"
"04-Dec-2020","     1596.70","     1617.15","     1566.25","     1583.50","       65271250","         1220.54"
"07-Dec-2020","     1594.40","     1631.55","     1590.45","     1627.70","       63566990","         1019.31"
"08-Dec-2020","     1639.05","     1643.95","     1581.85","     1612.50","       59123802","         1225.24"
"09-Dec-2020","     1627.30","     1679.85","     1627.05","     1673.35","      121208519","         1952.92"
"10-Dec-2020","     1666.05","     1666.05","     1619.65","     1646.20","       68525600","          805.86"
"11-Dec-2020","     1657.35","     1677.55","     1646.20","     1658.70","       68315688","          832.40"
"14-Dec-2020","     1675.55","     1697.20","     1669.00","     1691.85","       58783332","          856.60"
"15-Dec-2020","     1690.15","     1729.20","     1667.80","     1722.15","       78783576","         1566.27"
"16-Dec-2020","     1728.85","     1740.25","     1712.40","     1727.35","       69018177","         1065.52"
"17-Dec-2020","     1729.90","     1752.40","     1685.95","     1693.85","       64036073","         1183.38"
